Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
      106   4.41667       8.61390       6.35847       4.52335       0.00000      0.813220E-04   0.00000       168.857      0.131017      0.110275       575.477       0.00000      -353.801      0.713844      0.585582      0.160500       4.65542     -0.898597       0.00000       0.00000       0.00000       0.00000    
      107   4.45833       8.81156       6.41044       4.52335       0.00000      0.845002E-04   0.00000       210.588      0.159646      0.135356       653.799       0.00000      -354.795      0.535210      0.585582      0.115683       4.66453      -1.33267       0.00000       0.00000       0.00000       0.00000    
      108   4.50000       9.01616       6.47082       4.52335       0.00000      0.887370E-04   0.00000       187.555      0.187996      0.160023       576.726       0.00000      -355.826      0.397454      0.585582      0.666189E-01   4.67454      -2.47830       0.00000       0.00000       0.00000       0.00000    
      109   4.54167       9.19424       6.52430       4.52335       0.00000      0.868702E-04   0.00000       145.504      0.193326      0.156611       535.021       0.00000      -356.725      0.291503      0.585582      0.100270       4.66764      -1.57140       0.00000       0.00000       0.00000       0.00000    
      110   4.58333       9.34605       6.57186       4.52335       0.00000      0.901325E-04   0.00000       178.226      0.199161      0.153640       475.189       0.00000      -357.493      0.215904      0.585582      0.661177E-01   4.67462      -2.49838       0.00000       0.00000       0.00000       0.00000    
      111   4.62500       9.48571       6.61761       4.52335       0.00000      0.972175E-04   0.00000       164.614      0.205027      0.150879       376.178       0.00000      -358.201      0.158849      0.585582      0.999377E-01   4.66768      -1.57711       0.00000       0.00000       0.00000       0.00000    
      112   4.66667       9.60073       6.65546       4.52335       0.00000      0.927104E-04   0.00000       135.111      0.190360      0.140306       273.405       0.00000      -358.784      0.114894      0.585582      0.824704E-01   4.67125      -1.95842       0.00000       0.00000       0.00000       0.00000    
      113   4.70833       9.68648       6.68411       4.52335       0.00000      0.887290E-04   0.00000       132.748      0.176123      0.130268       165.852       0.00000      -359.220      0.851280E-01  0.585582      0.810253E-01   4.67155      -1.99733       0.00000       0.00000       0.00000       0.00000    
      114   4.75000       9.74895       6.70510       4.52335       0.00000      0.856814E-04   0.00000       171.904      0.162225      0.120635       26.8138       0.00000      -359.537      0.645855E-01  0.585582      0.916208E-01   4.66938      -1.74049       0.00000       0.00000       0.00000       0.00000    
      115   4.79167       9.79135       6.71915       4.52335       0.00000      0.838739E-04   0.00000       292.341      0.134525      0.950335E-01   0.00000       0.00000      -359.753      0.500976E-01  0.585582      0.113177       4.66497      -1.36644       0.00000       0.00000       0.00000       0.00000    
      116   4.83333       9.84717       6.73975       4.52335       0.00000      0.820758E-04   0.00000       220.067      0.106648      0.690503E-01   0.00000       0.00000      -360.037      0.396473E-01  0.585582      0.131885       4.66115      -1.14100       0.00000       0.00000       0.00000       0.00000    
      117   4.87500       9.88913       6.75527       4.52335       0.00000      0.803980E-04   0.00000       200.721      0.789739E-01  0.432279E-01   0.00000       0.00000      -360.250      0.320629E-01  0.585582      0.147203       4.65803     -0.999113       0.00000       0.00000       0.00000       0.00000    
      118   4.91667       9.92659       6.76942       4.52335       0.00000      0.805432E-04   0.00000       132.058      0.616630E-01  0.253498E-01   0.00000       0.00000      -360.441      0.265182E-01  0.585582      0.160408       4.65534     -0.898583       0.00000       0.00000       0.00000       0.00000    
      119   4.95833       9.95163       6.77874       4.52335       0.00000      0.807998E-04   0.00000       98.7158      0.446627E-01  0.770829E-02   0.00000       0.00000      -360.568      0.223605E-01  0.585582      0.172127       4.65296     -0.822299       0.00000       0.00000       0.00000       0.00000    
      120   5.00000       9.97040       6.78572       4.52335       0.00000      0.812222E-04   0.00000       79.6188      0.277516E-01 -0.981697E-02   0.00000       0.00000      -360.664      0.192408E-01  0.585582      0.182729       4.65081     -0.761739       0.00000       0.00000       0.00000       0.00000    
      121   5.04167       9.98545       6.79136       4.52335      0.110602      0.387059E-02   0.00000       76.1711       6.60274      -8.86071       0.00000       0.00000      -360.741      0.168980E-01  0.585582      0.192448       4.64884     -0.712090       0.00000       0.00000       0.00000       0.00000    
      122   5.08333       9.91923       6.79676       4.51962      0.101417      0.354961E-02   0.00000       56.0052       2.37841      -12.3141       0.00000       0.00000      -360.403      0.152900      0.585605      0.197926       4.64773     -0.706811       0.00000       0.00000       0.00000       0.00000    
      123   5.12500       9.86077       6.80073       4.51634      0.930885E-01  0.325849E-02   0.00000       26.9445      -1.27289      -15.1763       0.00000       0.00000      -360.106      0.272503      0.585625      0.203537       4.64660     -0.698835       0.00000       0.00000       0.00000       0.00000    
      124   5.16667       9.80701       6.80267       4.51333      0.555219E-01  0.194370E-02   0.00000       29.4184     -0.809972      -9.15977       0.00000       0.00000      -359.832      0.377870      0.585642      0.209106       4.64547     -0.690076       0.00000       0.00000       0.00000       0.00000    
      125   5.20833       9.78253       6.80478       4.51196      0.255407E-01  0.894164E-03   0.00000       23.9686     -0.570195      -5.59086       0.00000       0.00000      -359.708      0.431340      0.585649      0.215977       4.64408     -0.668014       0.00000       0.00000       0.00000       0.00000    
      126   5.25000       9.78260       6.80651       4.51197      0.127676E-01  0.446985E-03   0.00000       13.9537     -0.725820      -6.17912       67.9644       0.00000      -359.708      0.438070      0.585650      0.223815       4.64250     -0.636865       0.00000       0.00000       0.00000       0.00000    
      127   5.29167       9.80930       6.81227       4.51197       0.00000      0.484085E-04   0.00000       37.9523      0.218223E-01 -0.371198E-01   213.424       0.00000      -359.844      0.414952      0.585650      0.225266       4.64221     -0.631342       0.00000       0.00000       0.00000       0.00000    
      128   5.33333       9.88818       6.82983       4.51197       0.00000      0.640995E-04   0.00000       83.8269      0.490546E-01 -0.207447E-01   349.013       0.00000      -360.245      0.350188      0.585650      0.213904       4.64450     -0.676581       0.00000       0.00000       0.00000       0.00000    
      129   5.37500       10.0011       6.86005       4.51197       0.00000      0.765136E-04   0.00000       166.267      0.758006E-01 -0.507039E-02   363.231       0.00000      -360.820      0.280086      0.585650      0.190958       4.64914     -0.784387       0.00000       0.00000       0.00000       0.00000    
      130   5.41667       10.1285       6.89706       4.51197       0.00000      0.739392E-04   0.00000       142.352      0.904120E-01 -0.945336E-02   453.121       0.00000      -361.470      0.215058      0.585650      0.167543       4.65388     -0.924906       0.00000       0.00000       0.00000       0.00000    
      131   5.45833       10.2575       6.93865       4.51197       0.00000      0.820486E-04   0.00000       109.433      0.104988     -0.139086E-01   514.305       0.00000      -362.129      0.167136      0.585650      0.137041       4.66007      -1.18010       0.00000       0.00000       0.00000       0.00000    
      132   5.50000       10.3874       6.98221       4.51197       0.00000      0.946621E-04   0.00000       129.753      0.119671     -0.184003E-01   431.349       0.00000      -362.794      0.126949      0.585650      0.103042       4.66699      -1.64284       0.00000       0.00000       0.00000       0.00000    
      133   5.54167       10.5038       7.02146       4.51197       0.00000      0.998204E-04   0.00000       110.843      0.104397     -0.155826E-01   400.099       0.00000      -363.390      0.931754E-01  0.585650      0.820656E-01   4.67127      -2.11978       0.00000       0.00000       0.00000       0.00000    
      134   5.58333       10.6068       7.05723       4.51197       0.00000      0.111599E-03   0.00000       102.126      0.894587E-01 -0.125050E-01   355.425       0.00000      -363.918      0.680670E-01  0.585650      0.701281E-01   4.67372      -2.51868       0.00000       0.00000       0.00000       0.00000    
      135   5.62500       10.6972       7.08932       4.51197      0.383366      0.133978E-01   0.00000       176.234       65.7002      -7.61678       260.383       0.00000      -364.382      0.488551E-01  0.585650      0.102635       4.66706      -1.65005       0.00000       0.00000       0.00000       0.00000    
      136   5.66667       10.4802       7.11992       4.49002      0.359764      0.125782E-01   0.00000       145.315       46.1047      -25.3048       189.601       0.00000      -363.269      0.519978      0.585898      0.871225E-01   4.67022      -2.25875       0.00000       0.00000       0.00000       0.00000    
      137   5.70833       10.2882       7.14347       4.47369      0.336553      0.117711E-01   0.00000       108.300       26.5766      -42.8914       115.588       0.00000      -362.286      0.944419      0.586139      0.904174E-01   4.66955      -2.36550       0.00000       0.00000       0.00000       0.00000    
      138   5.75000       10.1149       7.15928       4.46142      0.313237      0.109592E-01   0.00000       41.1405       7.40561      -60.0043       18.6893       0.00000      -361.401       1.32480      0.586368      0.102156       4.66715      -2.19918       0.00000       0.00000       0.00000       0.00000    
      139   5.79167       9.94922       7.16362       4.45213      0.288773      0.101065E-01   0.00000       10.1903      -6.91199      -75.4572       0.00000       0.00000      -360.556       1.66331      0.586583      0.119710       4.66356      -1.92867       0.00000       0.00000       0.00000       0.00000    
      140   5.83333       9.80564       7.16447       4.44452      0.268320      0.939333E-02  0.229218E-02  -27.3497      -20.6375      -90.2394       0.00000       0.00000      -359.825       1.96024      0.586780      0.135266       4.66039      -1.74269       0.00000       0.00000       0.00000       0.00000    
