datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Air_Temperature_celsius	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Vapour_Pressure_milliBar	Longwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerHour
208.166666666667	4.8921264	0	12.959985	0	13.026669	297.29999	0
208.208333333333	4.8221157	0	12.670007	17.813999	12.716468	297.29999	0
208.25	4.7561538	0	12.380029	167.923	12.405718	309.01999	0
208.291666666667	5.1510195	0	15.050043	310.263	11.60452	309.01999	0
208.333333333333	5.6933732	0	17.709985	467.16199	10.801937	309.03	0
208.375	6.3286098	0	20.369989	616.30402	9.9982632	335.78	0
208.416666666667	6.4817359	0	21.86001	757.203	9.522789	335.78	0
208.458333333333	6.630068	0	23.35	847.30298	9.0479961	335.78	0
208.5	6.7832516	0	24.83999	782.922	8.5736561	364.04999	0
208.541666666667	6.3701807	0	25.219995	747.164	8.6979039	364.04999	0
208.583333333333	5.9518903	0	25.61001	698.32501	8.8218949	364.04999	0
208.625	5.5505858	0	25.999994	598.716	8.9456926	374.29001	0
208.666666666667	5.4109243	0	25.85	464.612	9.0373636	374.29001	0
208.708333333333	5.3092562	0	25.700006	315.76501	9.128854	374.29001	0
208.75	5.2441206	0	25.559991	133.131	9.220244	367.51999	0
208.791666666667	4.536794	0	23.429987	31.474001	9.4103667	367.51999	0
208.833333333333	3.8238462	0	21.300012	0	9.5993536	367.51999	0
208.875	3.1168093	0	19.160028	0	9.7871443	366.20001	0
208.916666666667	2.9676927	0	18.709985	0	9.9038352	366.20001	0
208.958333333333	2.8230657	0	18.260034	0	10.020415	366.20001	0
209	2.6925268	0	17.809991	0	10.13688	358.42999	0
209.041666666667	2.8162564	0	17.170007	0	10.314817	358.42999	0
209.083333333333	3.0280356	0	16.529993	0	10.49302	358.42999	0
209.125	3.2991211	0	15.890009	0	10.671174	337.16	0
209.166666666667	3.291641	0	16.409998	0	10.798063	337.16	0
209.208333333333	3.3394611	0	16.929987	14.615	10.924583	337.17001	0
209.25	3.4653861	0	17.450006	164.12199	11.051042	343.53	0
209.291666666667	4.1552375	0	20.010004	305.16599	11.330921	343.53	0
209.333333333333	5.1430147	0	22.580011	460.51599	11.606789	343.53	0
209.375	6.2703908	0	25.149988	602.97601	11.878523	372.10001	0
209.416666666667	6.3659249	0	26.429987	741.24597	11.510384	372.10001	0
209.458333333333	6.4609599	0	27.700006	829.685	11.142423	372.10001	0
209.5	6.5573472	0	28.980005	798.992	10.774487	400.72	0
209.541666666667	6.3728485	0	29.290002	762.44202	10.582205	400.72	0
209.583333333333	6.2612778	0	29.61001	712.41699	10.389599	400.72	0
209.625	6.2357438	0	29.929987	513.979	10.197093	400.98999	0
209.666666666667	5.6075751	0	28.439996	398.461	11.317049	400.98999	0
209.708333333333	5.0606719	0	26.950006	270.26199	12.439227	400.98999	0
209.75	4.6113123	0	25.459985	101.829	13.563651	360.45999	1.4311e-06
209.791666666667	3.9408122	0	22.950006	23.063999	13.542636	360.45999	2.727e-07
209.833333333333	3.280381	0	20.429987	0	13.517846	360.45999	0
209.875	2.620019	0	17.920007	0	13.48974	317.10001	0
209.916666666667	1.9188017	0	17.529993	0	13.068827	317.10001	0
209.958333333333	1.4060228	0	17.140009	0	12.647877	317.10001	0
210	1.3228	0	16.749994	0	12.227208	307.88	0
210.041666666667	1.9141578	0	15.83999	0	12.050183	307.88	0
210.083333333333	2.503198	0	14.929987	0	11.872273	307.88	0
210.125	3.097628	0	14.020013	0	11.6935	319.79999	0
210.166666666667	2.8516136	0	14.780054	0	12.138434	319.81	0
210.208333333333	2.7195037	0	15.540002	12.969	12.582185	319.81	0
210.25	2.6913379	0	16.300012	156.535	13.024574	355.85001	0
210.291666666667	3.1881186	0	19.189996	292.965	12.629515	355.85001	0
210.333333333333	3.7619809	0	22.070001	443.11401	12.231324	355.85001	0
210.375	4.3827504	0	24.959985	609.07001	11.830307	367.91	0
210.416666666667	4.2399999	0	26.309991	749.16302	11.116098	367.91	0
210.458333333333	4.1320818	0	27.659998	838.78302	10.403923	367.91	0
210.5	4.0549846	0	29.010004	847.203	9.6942304	386.20001	0
210.541666666667	4.1224387	0	29.580011	808.37701	9.2456771	386.20001	0
210.583333333333	4.1816383	0	30.140039	755.125	8.7973354	386.20001	0
210.625	4.2530225	0	30.700006	634.27399	8.3494415	382.85001	0
210.666666666667	4.5642632	0	30.330011	491.211	8.5363409	382.85001	0
210.708333333333	4.8863586	0	29.960046	332.47	8.7235191	382.85001	0
210.75	5.1978168	0	29.580011	137.731	8.9112169	347.12	0
210.791666666667	4.7118573	0	26.189996	29.753	9.4755601	347.12	0
210.833333333333	4.253528	0	22.790002	0	10.038829	347.10999	0
210.875	3.819136	0	19.390009	0	10.600553	313.98999	0
210.916666666667	3.259233	0	18.33999	0	10.639696	313.98999	0
210.958333333333	2.7627885	0	17.279993	0	10.67831	313.98999	0
211	2.3699999	0	16.219995	0	10.716664	305.09	6.52e-08
211.041666666667	1.6137534	0	15.950006	0	10.603719	305.09	3.25e-08
211.083333333333	0.87555699	0	15.689996	0	10.490691	305.09	0
211.125	0.32280025	0	15.420007	0	10.377678	302.10001	0
211.166666666667	0.59439043	0	15.83999	0	10.691473	302.10001	0
211.208333333333	0.91547804	0	16.260004	12.607	11.004843	302.10001	0
211.25	1.2432619	0	16.679987	161.522	11.317929	341.54999	0
211.291666666667	2.1896117	0	20.1	304.34	11.75214	341.56	0
211.333333333333	3.1639373	0	23.520013	461.39001	12.17969	341.56	0
211.375	4.1465648	0	26.939996	604.901	12.599308	381.22	0
211.416666666667	4.4678069	0	28.309991	744.461	12.151441	381.22	0
211.458333333333	4.7984166	0	29.670007	833.75201	11.704063	381.22	0
211.5	5.1265972	0	31.040002	871.69897	11.257311	393.57999	0
211.541666666667	5.0259425	0	31.430048	831.66803	10.906672	393.57999	0
211.583333333333	4.9500708	0	31.809991	776.651	10.555877	393.57999	0
211.625	4.9001327	0	32.200006	667.30402	10.204696	380.64999	0
211.666666666667	4.4683888	0	31.499994	516.23297	10.037948	380.64999	0
211.708333333333	4.0835401	0	30.790002	348.64001	9.8709152	380.64999	0
211.75	3.7801719	0	30.08999	123.496	9.7035518	350.32999	0
211.791666666667	3.5124066	0	26.959985	25.312	10.485408	350.32999	0
211.833333333333	3.2522146	0	23.820001	0	11.267904	350.32999	0
211.875	3.0227306	0	20.689996	0	12.050874	325.26001	0
211.916666666667	2.572178	0	19.890009	0	12.056432	325.26001	0
211.958333333333	2.1345961	0	19.08999	0	12.061841	325.26001	0
212	1.6901184	0	18.290002	0	12.066793	318.78	0
212.041666666667	1.591006	0	17.700037	0	12.032088	318.78	0
212.083333333333	1.6565325	0	17.11001	0	11.997096	318.78	0
212.125	1.8694652	0	16.520013	0	11.961975	313.85999	0
212.166666666667	1.972942	0	16.689996	0	12.113955	313.85999	0
212.208333333333	2.1313845	0	16.86004	10.297	12.265776	313.85999	0
212.25	2.3496808	0	17.030054	150.015	12.417441	357.07999	0
212.291666666667	2.1170262	0	20.58999	284.62399	13.143567	357.09	5.3e-09
212.333333333333	2.0282998	0	24.140039	431.08701	13.861583	357.09	1.6e-09
212.375	2.1078899	0	27.690027	575.71399	14.569635	398.70001	0
212.416666666667	2.2	0	28.950006	690.23999	13.853287	398.70001	0
212.458333333333	2.2919206	0	30.200037	772.66901	13.139142	398.70001	0
212.5	2.384219	0	31.459985	767.46698	12.427058	416.75	0
212.541666666667	1.7259491	0	31.999994	728.69098	12.195613	416.75	0
212.583333333333	1.1230761	0	32.540002	681.31403	11.963789	416.75	0
212.625	0.7397973	0	33.080011	595.099	11.731749	403.92999	0
212.666666666667	0.82054859	0	32.429987	450.116	11.627915	403.92999	2.22e-08
212.708333333333	1.6072959	0	31.790002	300.57001	11.523639	403.93005	6.529e-07
212.75	2.5111353	0	31.150049	118.09	11.41907	367.64999	4.454e-07
212.791666666667	2.6871546	0	28.070001	22.823999	11.801131	367.64999	7.13e-08
212.833333333333	2.979547	0	24.990015	0	12.18035	367.64999	0
212.875	3.3496567	0	21.909998	0	12.556698	329.5	2.7e-09
212.916666666667	3.5415392	0	20.409998	0	12.598991	329.5	0
212.958333333333	3.7410827	0	18.910028	0	12.640199	329.5	0
213	3.954706	0	17.409998	0	12.680522	319.60001	0
213.041666666667	3.6021243	0	16.629999	0	12.642167	319.60001	0
213.083333333333	3.3218217	0	15.85	0	12.603428	319.60001	1e-09
213.125	3.1487934	0	15.080011	0	12.564267	314.89001	2.4e-09
213.166666666667	2.7965872	0	15.86001	0	12.5762	314.89001	0
213.208333333333	2.4472432	0	16.640009	8.7320004	12.587891	314.89001	0
213.25	2.0988806	0	17.420038	148.539	12.599333	353.23001	0
213.291666666667	1.647574	0	21.140009	283.84201	13.027195	353.23001	0
213.333333333333	1.4717676	0	24.86001	430.94101	13.446486	353.23001	0
213.375	1.660271	0	28.570032	575.21698	13.855769	400.17999	0
213.416666666667	1.6907099	0	29.790002	690.04199	13.371057	400.17999	0
213.458333333333	1.7279179	0	31.010004	772.659	12.887676	400.17999	0
213.5	1.7777514	0	32.219995	783.10797	12.405992	413.95999	0
213.541666666667	2.2780036	0	32.790002	743.45099	12.067192	413.95999	0
213.583333333333	2.9482199	0	33.36001	694.883	11.728369	413.95999	0
213.625	3.6970934	0	33.929987	612.14398	11.389705	397.44	0
213.666666666667	3.8940081	0	33.240015	462.465	11.214791	397.44	0
213.708333333333	4.1062148	0	32.540033	308.07901	11.039334	397.44	0
213.75	4.3267194	0	31.85	117.786	10.863092	359.89999	0
213.791666666667	3.7248489	0	28.749994	21.311001	11.497917	359.89001	0
213.833333333333	3.2117597	0	25.649988	0	12.130693	359.89001	0
213.875	2.8474023	0	22.559991	0	12.761093	336.53	0
213.916666666667	3.2343315	0	21.410028	0	12.665044	336.53	0
213.958333333333	3.6133778	0	20.270013	0	12.568293	336.53	0
214	3.9914409	0	19.119989	0	12.471038	332.17999	0
214.041666666667	3.8662126	0	18.330011	0	12.466731	332.17999	0
214.083333333333	3.789934	0	17.550012	0	12.462065	332.17001	0
214.125	3.7655809	0	16.760034	0	12.457184	326.53	0
214.166666666667	3.6513696	0	17.190027	0	12.520798	326.53	0
214.208333333333	3.6208286	0	17.619989	7.1339998	12.584391	326.53	0
214.25	3.6820919	0	18.050012	145.78799	12.648117	360.75	0
214.291666666667	3.77	0	21.809991	280.64001	13.581357	360.76001	0
214.333333333333	4.1379344	0	25.570001	427.12701	14.502563	360.76001	0
214.375	4.7169904	0	29.320001	568.63098	15.40893	404.67001	0
214.416666666667	4.4236638	0	30.429987	682.53601	14.647222	404.67001	0
214.458333333333	4.1557793	0	31.540002	764.46198	13.886938	404.67001	6.6e-09
214.5	3.8969347	0	32.640039	695.71002	13.128655	436.97	3.47e-08
214.541666666667	3.095949	0	32.740015	660.39099	12.807452	436.97	0
214.583333333333	2.3099133	0	32.830011	617.03302	12.487039	436.97003	0
214.625	1.5698407	0	32.929987	546.76501	12.166962	415.18005	6.3e-09
214.666666666667	1.0406248	0	32.390039	412.56799	12.063549	415.17999	2.56e-08
214.708333333333	0.68154239	0	31.86001	274.155	11.959738	415.17999	1.1e-09
214.75	0.77820305	0	31.330042	111.063	11.855372	384.06	3.63e-08
214.791666666667	0.77103825	0	29.240015	18.646999	12.531882	384.06	3.67e-08
214.833333333333	0.77897366	0	27.159998	0	13.208744	384.06	0
214.875	0.80919712	0	25.080042	0	13.885885	355.35999	0
214.916666666667	1.082959	0	23.709985	0	13.914252	355.35999	0
214.958333333333	1.7060187	0	22.33999	0	13.941693	355.35999	0
215	2.4207644	0	20.969995	0	13.967943	342.78	0
215.041666666667	2.3243279	0	20.070001	0	14.021099	342.78	0
215.083333333333	2.2463527	0	19.170007	0	14.073702	342.78	0
215.125	2.2031115	0	18.270013	0	14.126073	347.34	0
215.166666666667	1.8180484	0	18.480005	0	15.148956	347.34	0
215.208333333333	1.4618481	0	18.700006	4.2010002	16.171873	347.34	0
215.25	1.1537764	0	18.909998	105.831	17.19468	383.17001	0
215.291666666667	0.89498604	0	21.030054	205.271	18.034697	383.17001	0
215.333333333333	0.80081207	0	23.149988	313.19901	18.870624	383.17001	0
215.375	0.93348808	0	25.270013	363.185	19.701913	401.25	0
215.416666666667	1.0300485	0	25.920038	436.19	20.098008	401.25	0
215.458333333333	1.1387713	0	26.570001	488.67801	20.4927	401.25	6.94e-08
215.5	1.2657409	0	27.219995	433.728	20.886266	416.91	2.85e-08
215.541666666667	0.85440039	0	27.409998	411.64899	20.262754	416.91	7.2219996e-07
215.583333333333	0.47381431	0	27.58999	384.48099	19.639752	416.91	2.0532e-06
215.625	0.23600847	0	27.779993	434.767	19.017214	412.41	3.994e-06
215.666666666667	0.64938431	0	27.86001	327.64301	18.530125	412.41	2.0616e-06
215.708333333333	1.1574109	0	27.939996	217.158	18.04265	412.41	4.6461e-06
215.75	1.6750223	0	28.020013	105.521	17.555098	374.53	1.6812e-06
215.791666666667	1.8916923	0	25.560052	16.261999	17.470438	374.53	9.539e-07
215.833333333333	2.1780725	0	23.11004	0	17.380568	374.53	7.32e-08
215.875	2.5207142	0	20.649988	0	17.286069	347.97	0
215.916666666667	2.5295848	0	19.709985	0	17.187159	347.97	0
215.958333333333	2.784421	0	18.779993	0	17.087249	347.97	0
216	3.2355834	0	17.83999	0	16.986408	337.92999	0
216.041666666667	2.9511523	0	17.070001	0	16.540985	337.92999	0
216.083333333333	2.8684491	0	16.300012	0	16.095268	337.92999	0
216.125	2.98734	0	15.529993	0	15.649604	335.89999	0
216.166666666667	2.9769279	0	15.899988	0	15.811985	335.89999	0
216.208333333333	2.9880429	0	16.279993	4.0050001	15.974307	335.89999	0
216.25	2.9926075	0	16.650049	138.814	16.136867	357.35999	0
216.291666666667	3.2296749	0	19.700006	271.35199	16.235778	357.37	0
216.333333333333	3.4739746	0	22.740015	415.07999	16.328762	357.37	0
216.375	3.7493732	0	25.790002	563.43402	16.414714	389.82999	0
216.416666666667	3.7006081	0	27.300012	677.08698	15.676084	389.82999	0
216.458333333333	3.6587567	0	28.800012	758.76202	14.937819	389.82999	0
216.5	3.6102356	0	30.300043	767.34802	14.200085	403.09	0
216.541666666667	3.2437324	0	30.660028	728.17297	13.786214	403.09	0
216.583333333333	2.8872999	0	31.010004	679.85199	13.373403	403.09	0
216.625	2.5506862	0	31.36001	574.11798	12.961656	400.63	0
216.666666666667	2.7924363	0	30.790033	432.08899	12.955905	400.63	0
216.708333333333	3.0986448	0	30.219995	285.61099	12.949845	400.63	0
216.75	3.4522023	0	29.649988	115.332	12.943476	348.75	0
216.791666666667	3.5618253	0	26.000024	16.093	13.121868	348.73999	0
216.833333333333	3.6822412	0	22.36001	0	13.292835	348.73999	0
216.875	3.7926903	0	18.709985	0	13.457283	317.47	0
216.916666666667	3.2305109	0	17.61001	0	13.386085	317.47	0
216.958333333333	2.920428	0	16.499994	0	13.313992	317.47	0
217	2.9432296	0	15.399988	0	13.241222	310.76999	2.69e-08
217.041666666667	2.2388614	0	15.260004	0	13.042669	310.76999	0
217.083333333333	1.7613915	0	15.11001	0	12.844462	310.76999	0
217.125	1.6957889	0	14.970026	0	12.646322	307.92001	0
217.166666666667	1.6926015	0	15.36004	0	12.925641	307.92001	0
217.208333333333	1.6992352	0	15.740015	3.362	13.205177	307.92001	0
217.25	1.697292	0	16.12005	137.533	13.485045	346.39001	0
217.291666666667	1.4780054	0	19.249994	271.01401	14.284322	346.39001	2.958e-07
217.333333333333	1.5749286	0	22.379999	415.638	15.075242	346.39001	0
217.375	1.9409277	0	25.510004	559.19397	15.856455	390.34	0
217.416666666667	1.3017296	0	26.850031	672.38599	15.093891	390.34	0
217.458333333333	1.02	0	28.189996	753.69098	14.333927	390.34	0
217.5	1.3453625	0	29.529993	743.21899	13.576696	408.12	0
217.541666666667	0.88391176	0	30.150049	705.15503	12.976867	408.13	0
217.583333333333	0.5263079	0	30.770013	658.09601	12.376818	408.13	0
217.625	0.50921507	0	31.390009	549.34698	11.776589	403.23001	0
217.666666666667	0.81024688	0	30.990015	412.88	11.679589	403.23001	0
217.708333333333	1.1374533	0	30.590051	272.14801	11.582585	403.22	0
217.75	1.4866069	0	30.190027	110.387	11.485273	369.29999	0
217.791666666667	1.967257	0	26.969995	13.702	12.116964	369.29999	0
217.833333333333	2.5709337	0	23.740015	0	12.746583	369.29999	0
217.875	3.2169707	0	20.520013	0	13.374221	331.42999	0
217.916666666667	3.3836814	0	19.129999	0	13.424221	331.42001	0
217.958333333333	3.6133365	0	17.740015	0	13.473511	331.42001	7.1e-09
218	3.9089896	0	16.36004	0	13.52175	310.38	1.41e-08
218.041666666667	3.7874663	0	15.420007	0	13.281469	310.38	0
218.083333333333	3.6680922	0	14.490015	0	13.040392	310.38	0
218.125	3.5722962	0	13.550012	0	12.798655	299.17999	0
218.166666666667	3.2551806	0	13.890009	0	12.881951	299.17999	0
218.208333333333	3.0380421	0	14.230005	1.6440001	12.965208	299.17999	0
218.25	2.9396939	0	14.570001	140.854	13.048424	318.26001	0
218.291666666667	2.9014652	0	18.330011	279.86099	12.746972	318.26001	0
218.333333333333	2.9285662	0	22.08999	430.33899	12.440441	318.26001	0
218.375	3.0037643	0	25.85	567.00897	12.128441	362.48001	0
218.416666666667	3.9319206	0	27.420007	682.18298	11.068301	362.48001	0
218.458333333333	4.8654086	0	28.990015	764.86902	10.010704	362.48999	0
218.5	5.7948338	0	30.570032	773.40198	8.9561663	379.5	0
218.541666666667	5.8388785	0	31.020013	733.65997	8.9512819	379.5	0
218.583333333333	5.8906196	0	31.480005	684.409	8.9463506	379.5	0
218.625	5.9286169	0	31.929987	598.24799	8.9414087	374.56	0
218.666666666667	5.8659696	0	31.230005	448.995	9.0101955	374.56	0
218.708333333333	5.814912	0	30.520044	295.091	9.0791012	374.56	0
218.75	5.7919339	0	29.810052	109.366	9.1478719	343.54001	0
218.791666666667	5.2065825	0	26.189996	11.79	9.8464192	343.54001	0
218.833333333333	4.661545	0	22.570032	0	10.542769	343.54001	0
218.875	4.1484093	0	18.950006	0	11.236511	317.89001	0
218.916666666667	3.98901	0	17.740015	0	11.367225	317.89001	0
218.958333333333	3.860777	0	16.520044	0	11.497496	317.89001	0
219	3.7800529	0	15.310052	0	11.627534	311.57001	0
219.041666666667	3.4375865	0	14.540002	0	11.707713	311.57001	0
219.083333333333	3.2257867	0	13.770013	0	11.787849	311.57001	0
219.125	3.1562635	0	12.990015	0	11.867674	311.12	0
219.166666666667	3.4014703	0	13.570001	0	12.071571	311.12	0
219.208333333333	3.6728872	0	14.140009	0.032000002	12.275605	311.12	0
219.25	3.9537956	0	14.709985	134.605	12.479713	346.84	0
219.291666666667	3.8074137	0	18.730005	269.73199	12.676818	346.85001	0
219.333333333333	3.671648	0	22.750024	415.875	12.865247	346.85001	0
219.375	3.5531677	0	26.770013	558.69299	13.043826	398.14001	0
219.416666666667	4.3214003	0	28.499994	672.573	12.91194	398.14001	0
219.458333333333	5.189605	0	30.219995	754.28497	12.778675	398.14001	0
219.5	6.1168701	0	31.950006	765.12903	12.643707	417.20001	0
219.541666666667	5.7006141	0	32.460046	725.672	12.544539	417.20001	0
219.583333333333	5.3400002	0	32.969995	676.659	12.445562	417.20001	0
219.625	5.0458005	0	33.480005	588.828	12.346473	406.57001	0
219.666666666667	4.7038071	0	32.929987	441.276	12.305233	406.57001	0
219.708333333333	4.380194	0	32.379999	289.138	12.263391	406.57001	0
219.75	4.0793381	0	31.830011	110.096	12.221269	368.28	0
219.791666666667	4.0169641	0	28.300043	9.9659996	12.545744	368.26999	0
219.833333333333	3.96743	0	24.779993	0	12.864143	368.26999	0
219.875	3.9259395	0	21.249994	0	13.17694	341.67999	0
219.916666666667	3.8364827	0	20.140009	0	13.174142	341.67999	0
219.958333333333	3.7483063	0	19.030054	0	13.170698	341.67999	0
220	3.6615025	0	17.920038	0	13.166622	332.97	0
220.041666666667	3.4368591	0	17.070001	0	13.238457	332.97	0
220.083333333333	3.3437853	0	16.219995	0	13.310026	332.97	0
220.125	3.3823661	0	15.369989	0	13.381326	326.73001	0
220.166666666667	3.4839775	0	15.869989	0	13.484074	326.73001	0
220.208333333333	3.5911698	0	16.379999	0	13.586831	326.73001	0
220.25	3.6948612	0	16.890039	131.856	13.689336	357.48001	0
220.291666666667	3.7529322	0	20.480005	266.547	13.401735	357.48999	0
220.333333333333	3.8264867	0	24.070032	412.08499	13.108685	357.48999	0
220.375	3.9121605	0	27.659998	557.65399	12.809759	398.91	0
220.416666666667	4.3846322	0	29.220026	671.71899	12.602401	398.91	0
220.458333333333	4.9119954	0	30.779993	753.51501	12.394309	398.91	0
220.5	5.4871486	0	32.33999	758.31097	12.185769	414.76999	0
220.541666666667	5.6964286	0	32.830042	719.05701	11.947536	414.76999	0
220.583333333333	5.9797826	0	33.320001	670.18298	11.709291	414.76999	0
220.625	6.3225629	0	33.809991	588.409	11.471197	401.16	0
220.666666666667	6.2678384	0	33.140009	440.29099	11.302045	401.16	0
220.708333333333	6.2089047	0	32.469995	287.58499	11.132362	401.16	0
220.75	6.1649088	0	31.800012	102.12	10.962013	347.01001	0
220.791666666667	5.4441897	0	27.879999	7.3740001	10.905819	347.01001	0
220.833333333333	4.774191	0	23.969995	0	10.840643	347	0
220.875	4.1514577	0	20.050012	0	10.767762	320.37	0
220.916666666667	3.9685262	0	18.800012	0	10.90457	320.37	0
220.958333333333	3.7833847	0	17.550012	0	11.041246	320.37	0
221	3.6053432	0	16.300012	0	11.177481	318.69	0
221.041666666667	3.4468826	0	15.520013	0	11.39416	318.69	0
221.083333333333	3.3783132	0	14.740015	0	11.610491	318.69	0
221.125	3.4155235	0	13.959985	0	11.826618	320.04999	0
221.166666666667	3.4406105	0	14.480005	0	12.033683	320.04999	0
221.208333333333	3.4518981	0	14.999994	0	12.240837	320.04999	0
221.25	3.471095	0	15.510034	129.55	12.447969	358.64001	0
221.291666666667	2.6	0	19.700006	264.26099	13.095707	358.64001	0
221.333333333333	1.867833	0	23.879999	409.68301	13.732101	358.64001	0
221.375	1.4832734	0	28.070001	553.10498	14.354259	416.51001	0
221.416666666667	1.8729923	0	29.700006	666.633	14.332809	416.51001	0
221.458333333333	2.2896506	0	31.330011	747.992	14.309453	416.51001	0
221.5	2.7209006	0	32.950037	624.36798	14.283926	433.42001	0
221.541666666667	2.9070432	0	32.950006	591.91803	14.198932	433.42001	0
221.583333333333	3.2658536	0	32.939996	551.422	14.114037	433.42001	0
221.625	3.7566077	0	32.939996	490.66699	14.028902	430.59	0
221.666666666667	3.3660957	0	32.640009	366.57401	14.010494	430.59	0
221.708333333333	3.11713	0	32.340051	238.653	13.991874	430.59	0
221.75	3.0446347	0	32.040002	100.103	13.973341	388.28	0
221.791666666667	2.9374309	0	29.249994	5.283	14.32102	388.26999	0
221.833333333333	2.9377713	0	26.460046	0	14.664266	388.26999	0
221.875	3.054996	0	23.670038	0	15.003419	364.89001	0
221.916666666667	3.19	0	22.520013	0	15.400234	364.89001	0
221.958333333333	3.3394611	0	21.36001	0	15.797108	364.89001	0
222	3.4824416	0	20.200037	0	16.1939	363.17001	0
222.041666666667	3.3122802	0	19.689996	0	16.406009	363.17001	0
222.083333333333	3.1280024	0	19.179987	0	16.617997	363.17001	0
222.125	2.9578709	0	18.670007	0	16.829846	366.26999	0
222.166666666667	2.638276	0	19.179987	0	16.882793	366.26999	0
222.208333333333	2.326392	0	19.690027	0	16.935528	366.26999	0
222.25	2.0086314	0	20.200006	122.638	16.988207	372.98999	0
222.291666666667	1.4270599	0	22.750024	252.49899	16.783131	373	0
222.333333333333	1.0611785	0	25.290002	392.55099	16.574574	373	0
222.375	1.1684605	0	27.83999	519.383	16.361708	413.69	0
222.416666666667	0.67007464	0	29.010004	626.35999	15.795061	413.69	0
222.458333333333	1.0151354	0	30.170007	702.97302	15.229282	413.69	0
222.5	1.761136	0	31.33999	650.75	14.663972	441.51999	0
222.541666666667	2.129413	0	31.580011	616.78699	14.660494	441.51999	7.3e-09
222.583333333333	2.5309682	0	31.820032	574.30298	14.656967	441.51999	1.846e-07
222.625	2.9584625	0	32.059991	403.504	14.653393	427.02005	6.57e-07
222.666666666667	3.6806658	0	30.08999	300.96399	16.476242	427.01999	4.879e-07
222.708333333333	4.4449185	0	28.119989	195.273	18.301556	427.01999	3.41e-08
222.75	5.2229686	0	26.149988	62.187	20.128019	362.54999	0
222.791666666667	4.9254136	0	23.510004	1.999	19.465486	362.54999	0
222.833333333333	4.6538157	0	20.869989	0	18.79294	362.54999	0
222.875	4.3865817	0	18.230005	0	18.11163	329.34	0
222.916666666667	4.78929	0	17.570001	0	17.75977	329.34	0
222.958333333333	5.1991151	0	16.920038	0	17.408301	329.34	0
223	5.6216192	0	16.260004	0	17.057266	334.06	0
223.041666666667	6.0065049	0	15.999994	0	16.8318	334.06	0
223.083333333333	6.3961317	0	15.730005	0	16.606029	334.06	0
223.125	6.785934	0	15.469995	0	16.380119	341.56	0
223.166666666667	6.724619	0	15.420038	0	16.263419	341.56	0
223.208333333333	6.6787199	0	15.369989	0	16.146711	341.56	0
223.25	6.6566359	0	15.330011	63.360001	16.02993	374.32999	0
223.291666666667	7.2090567	0	16.450006	131.707	15.980486	374.32999	0
223.333333333333	7.7942031	0	17.570001	205.347	15.930531	374.32999	0
223.375	8.3962016	0	18.690027	289.75	15.879887	386.35001	0
223.416666666667	8.2902652	0	19.939996	349.63699	15.154262	386.35001	0
223.458333333333	8.235393	0	21.179987	392.496	14.428396	386.35001	0
223.5	8.2261291	0	22.420007	624.53003	13.702598	388.14999	0
223.541666666667	7.5894995	0	23.740015	591.78998	12.869593	388.14999	0
223.583333333333	6.9606969	0	25.070001	550.74402	12.035916	388.14999	0
223.625	6.3510944	0	26.390009	502.22299	11.202061	392.92999	0
223.666666666667	6.1038104	0	26.140039	373.96399	10.853287	392.92999	0
223.708333333333	5.8625079	0	25.879999	241.784	10.504963	392.92999	0
223.75	5.621539	0	25.629999	89.959	10.156911	333.23999	0
223.791666666667	5.1357667	0	22.520044	0.91900003	10.260757	333.23999	0
223.833333333333	4.6612658	0	19.409998	0	10.361026	333.23999	0
223.875	4.1941151	0	16.300012	0	10.457879	296.32001	0
223.916666666667	4.0841769	0	15.070001	0	10.434237	296.32001	0
223.958333333333	3.9844698	0	13.830011	0	10.41031	296.32001	0
224	3.8916578	0	12.6	0	10.385722	287.26999	0
224.041666666667	3.7446095	0	12.020013	0	10.241502	287.26999	0
224.083333333333	3.7066695	0	11.450006	0	10.096979	287.26999	0
224.125	3.7811243	0	10.869989	0	9.9519157	291.17001	0
224.166666666667	3.1958253	0	11.590051	0	10.253413	291.17001	0
224.208333333333	2.6521123	0	12.320001	0	10.554811	291.17001	0
224.25	2.1813068	0	13.050012	96.533997	10.856434	349.91	0
224.291666666667	2.9871894	0	16.680048	202.657	11.284427	349.91	0
224.333333333333	3.7977888	0	20.309991	316.884	11.705922	349.92001	0
224.375	4.6119084	0	23.950006	322.92499	12.119251	419.17001	0
224.416666666667	4.9464027	0	25.250024	389.89999	12.540519	419.17001	0
224.458333333333	5.3653889	0	26.559991	437.79599	12.958992	419.17999	0
224.5	5.8341408	0	27.869989	611.797	13.374922	423.32001	0
224.541666666667	5.5578774	0	29.149988	579.57703	13.164801	423.32001	0
224.583333333333	5.2857734	0	30.439996	539.08899	12.954025	423.32001	0
224.625	5.0099301	0	31.719995	464.21399	12.74255	425.57001	0
224.666666666667	4.8634246	0	31.179987	345.06	12.541012	425.56	0
224.708333333333	4.9736305	0	30.640009	222.28101	12.338999	425.56	0
224.75	5.3246313	0	30.100031	75.830002	12.136833	379.85999	0
224.791666666667	4.7990104	0	27.070001	0	12.285723	379.85999	0
