0	-1.6200012	3.720045	4.9460488	0.59665005	2020-04-14 01:00:00
0	-2.3400024	3.6699866	4.7269547	0.53902863	2020-04-14 02:00:00
0	-3.0600037	3.6199362	4.5631677	0.48140721	2020-04-14 03:00:00
0	-3.2099976	3.6069869	4.4099998	0.42378579	2020-04-14 04:00:00
0	-3.3599915	3.5939648	4.2638014	0.36616436	2020-04-14 05:00:00
102.92	-3.5000061	3.5808878	4.1149118	0.30854294	2020-04-14 06:00:00
264.30399	-2.2900146	3.4324753	5.1379083	0.25092152	2020-04-14 07:00:00
414.423	-1.0700134	3.2837915	6.1601463	0.1933001	2020-04-14 08:00:00
426.14099	0.14000854	3.1362626	7.1876632	0.6866126	2020-04-14 09:00:00
526.70398	0.64998779	3.1217968	7.4409743	0.69918678	2020-04-14 10:00:00
594.74298	1.1599976	3.1072945	7.7063222	0.70985787	2020-04-14 11:00:00
470.67999	1.6700073	3.0926223	7.979887	0.86614221	2020-04-14 12:00:00
436.28101	1.6700073	3.023217	7.7018762	0.90792167	2020-04-14 13:00:00
388.133	1.6599976	2.9535445	7.468206	0.92656577	2020-04-14 14:00:00
373.534	1.6599976	2.8842353	7.2622999	0.88569443	2020-04-14 15:00:00
274.841	1.2300049	2.791085	6.9543726	0.91423789	2020-04-14 16:00:00
172.241	0.80999146	2.6973322	6.6660108	0.94504652	2020-04-14 17:00:00
39.439999	0.37999878	2.603579	6.3812301	1	2020-04-14 18:00:00
0	-0.29996338	2.4319412	5.4353015	0.9478528	2020-04-14 19:00:00
0	-0.97998657	2.2596752	4.4796651	0.8957056	2020-04-14 20:00:00
0	-1.6600098	2.0879035	3.5337516	0.8435584	2020-04-14 21:00:00
0	-2.2599548	2.3510985	2.9904012	0.79141119	2020-04-14 22:00:00
0	-2.8599915	2.614076	2.5179357	0.73926399	2020-04-14 23:00:00
0	-3.4599976	2.8761978	2.1293426	0.68711679	2020-04-15 00:00:00
0	-3.5700134	2.9060819	1.8927493	0.63496959	2020-04-15 01:00:00
0	-3.6799988	2.9354758	1.6835973	0.58282239	2020-04-15 02:00:00
0	-3.7900146	2.9652877	1.5088075	0.53067519	2020-04-15 03:00:00
0	-3.630011	3.007466	2.1762352	0.47852799	2020-04-15 04:00:00
0	-3.4599976	3.0489042	2.8670019	0.42638078	2020-04-15 05:00:00
105.224	-3.2900146	3.0911271	3.5575553	0.37423358	2020-04-15 06:00:00
263.35999	-2.5400146	2.8990866	4.2898135	0.32208638	2020-04-15 07:00:00
410.40601	-1.7800049	2.7072191	5.1135313	0.26993918	2020-04-15 08:00:00
492.75601	-1.0300049	2.5149236	5.9856495	0.56365038	2020-04-15 09:00:00
608.185	-0.44000854	2.5258874	5.896041	0.58040665	2020-04-15 10:00:00
686.19702	0.14000854	2.5366691	5.8311234	0.59473293	2020-04-15 11:00:00
639.46997	0.73000488	2.5482468	5.7917269	0.68869616	2020-04-15 12:00:00
592.677	0.94002686	2.6512882	5.8581651	0.75771979	2020-04-15 13:00:00
527.39001	1.1600281	2.7551967	6.0530986	0.78717112	2020-04-15 14:00:00
426.32999	1.3799988	2.8582115	6.3582152	0.82615744	2020-04-15 15:00:00
314.20801	0.92000732	2.7818739	5.8555016	0.8607038	2020-04-15 16:00:00
197.769	0.46999512	2.7048843	5.357649	0.89738571	2020-04-15 17:00:00
45.456001	0.020013428	2.6286242	4.8759205	1	2020-04-15 18:00:00
0	-0.23999634	2.7444718	4.4980552	0.94928742	2020-04-15 19:00:00
0	-0.48999634	2.8611867	4.1253486	0.89857483	2020-04-15 20:00:00
0	-0.7500061	2.9782982	3.7618346	0.84786225	2020-04-15 21:00:00
0	-1.1799988	3.1324905	3.3303453	0.79714967	2020-04-15 22:00:00
0	-1.6000122	3.2866079	2.9066304	0.74643709	2020-04-15 23:00:00
0	-2.0300049	3.4412341	2.5177173	0.6957245	2020-04-16 00:00:00
0	-2.5700134	3.4053796	2.7111806	0.64501192	2020-04-16 01:00:00
0	-3.1200012	3.369433	2.9306826	0.59429934	2020-04-16 02:00:00
0	-3.6600098	3.3335623	3.1512855	0.54358675	2020-04-16 03:00:00
0	-3.65	3.363049	3.0752723	0.49287417	2020-04-16 04:00:00
0	-3.6399902	3.3927096	3.0335623	0.44216159	2020-04-16 05:00:00
114.776	-3.6200012	3.4224952	3.0171676	0.39144901	2020-04-16 06:00:00
280.43201	-1.669989	3.3457057	3.550507	0.34073642	2020-04-16 07:00:00
434.41299	0.27001343	3.2687757	4.2635664	0.29002384	2020-04-16 08:00:00
599.354	2.2199951	3.1909272	5.0754802	0.23931126	2020-04-16 09:00:00
738.73297	3.0100037	3.2229767	5.3069388	0.28379593	2020-04-16 10:00:00
832.862	3.8000122	3.2556091	5.5468281	0.31787102	2020-04-16 11:00:00
829.20001	4.5900513	3.2875161	5.7912778	0.3955876	2020-04-16 12:00:00
768.45599	4.7700134	3.4250129	5.5343473	0.53666546	2020-04-16 13:00:00
683.97498	4.9399963	3.5626297	5.296206	0.58891542	2020-04-16 14:00:00
523.23199	5.1100098	3.6992547	5.0592982	0.69887413	2020-04-16 15:00:00
386.245	4.3000122	3.8971853	4.3416241	0.74695929	2020-04-16 16:00:00
244.129	3.4800049	4.0942478	3.6244173	0.79647909	2020-04-16 17:00:00
64.176003	2.6599976	4.2911865	2.9176017	1	2020-04-16 18:00:00
0	1.4900146	3.9188174	3.0056781	0.94575581	2020-04-16 19:00:00
0	0.30999146	3.5453972	3.0947698	0.89151162	2020-04-16 20:00:00
0	-0.85999146	3.1717456	3.1825146	0.83726744	2020-04-16 21:00:00
0	-0.82999268	3.3148087	2.4308229	0.78302325	2020-04-16 22:00:00
0	-0.79001465	3.458425	1.8006943	0.72877906	2020-04-16 23:00:00
0	-0.75998535	3.6013303	1.4338759	0.67453487	2020-04-17 00:00:00
0	-0.91998901	3.6963574	0.91706052	0.62029068	2020-04-17 01:00:00
0	-1.0900024	3.7913	1.3897481	0.5660465	2020-04-17 02:00:00
0	-1.2500061	3.8867564	2.3149082	0.51180231	2020-04-17 03:00:00
0	-0.84000244	3.9559121	1.9168986	0.45755812	2020-04-17 04:00:00
0	-0.41998901	4.0244002	1.5250246	0.40331393	2020-04-17 05:00:00
