datetime,Air_Temperature_celsius,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Relative_Humidity_percent,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Rainfall_millimeterPerDay,Surface_Level_Barometric_Pressure_pascal
2020-01-02 16:00:00,1.420007324219,55.423999786377,235.770004272461,86.3778484573834,3.64671094458395,0,96991.921875
2020-01-02 17:00:00,0.450006103516046,0,235.770004272461,89.7421118054305,3.5187071817886,0,97032.0390625
2020-01-02 18:00:00,-0.519995117187989,0,229.699996948242,93.1783711271283,3.40383603242599,0,97072.6015625
2020-01-02 19:00:00,-0.949987792968955,0,229.699996948242,94.078999275459,3.01199281077774,0,97108.9609375
2020-01-02 20:00:00,-1.38999023437498,0,229.699996948242,95.0213982368317,2.83423709716444,0,97145.9609375
2020-01-02 21:00:00,-1.829992675781,0,228.169998168945,95.9276682336086,2.92071917505511,0,97182.859375
2020-01-02 22:00:00,-2.03000488281197,0,228.169998168945,95.9929879211742,2.81312989345313,0,97216.4375
2020-01-02 23:00:00,-2.229986572266,0,228.169998168945,96.0429924420037,2.72090065175082,0,97249.921875
2020-01-03 00:00:00,-2.42999877929697,0,222.270004272461,96.071731461399,2.62268940190739,0,97283.5
2020-01-03 01:00:00,-2.64999999999998,0,222.270004272461,96.2305182545811,2.54892141620719,0,97307.84375
2020-01-03 02:00:00,-2.87000122070299,0,222.270004272461,96.3580686832041,2.50912335879671,0,97332.28125
2020-01-03 03:00:00,-3.090002441406,0,218.259994506836,96.4848637623661,2.49953988701102,0,97356.71875
2020-01-03 04:00:00,-3.28000488281197,0,218.259994506836,95.9656828236606,2.45081610244129,0,97409.8984375
2020-01-03 05:00:00,-3.479986572266,0,218.259994506836,95.4805722007184,2.3890792905568,0,97463.71875
2020-01-03 06:00:00,-3.66998901367197,0,208.360000610352,94.9040511734857,2.34181549006835,0,97516.796875
2020-01-03 07:00:00,-3.13999023437498,0,209.330001831055,94.2378556949763,2.33649316019289,0,97609.421875
2020-01-03 08:00:00,-3.01999511718799,48.5359992980957,209.330001831055,93.7666095552781,2.40482846007172,0,97698.796875
2020-01-03 09:00:00,-2.88999023437498,185.087997436523,219.059997558594,93.234263298699,2.50890411679055,0,97788.078125
2020-01-03 10:00:00,-2.07001342773395,281.519989013672,219.059997558594,90.777872644583,2.07819638147734,0,97728.640625
2020-01-03 11:00:00,-1.239996337891,359.338012695312,219.070007324219,88.2505573655429,1.71828401594988,0,97669
2020-01-03 12:00:00,-0.419989013671966,386.320007324219,227.809997558594,85.7978360095981,1.45715471061058,0,97609.15625
2020-01-03 13:00:00,-0.109991455077989,352.282989501953,227.809997558594,85.1263829138654,1.58316143709683,0,97624.0234375
2020-01-03 14:00:00,0.200006103516046,293.696990966797,227.809997558594,84.4395913288571,1.7214238578749,0,97638.78125
2020-01-03 15:00:00,0.499993896484,169.600006103516,222.119995117188,83.8188316203602,1.87672588654151,0,97653
2020-01-03 16:00:00,-0.179998779296966,59.4560012817383,222.119995117188,85.9017129939037,1.75094262378521,0,97754.9375
2020-01-03 17:00:00,-0.859991455077989,0,222.119995117188,88.0021346562804,1.61446588902074,0,97856.6796875
2020-01-03 18:00:00,-1.54999389648395,0,239.080001831055,90.1911367562866,1.48852279342617,0,97958.3203125
2020-01-03 19:00:00,-1.78000488281197,0,239.080001831055,92.1469448807562,1.19230871007855,0,97893.6015625
2020-01-03 20:00:00,-2.00998535156197,0,239.080001831055,94.1459734046506,1.41834414245276,0,97829.421875
2020-01-03 21:00:00,-2.239996337891,0,259.630004882812,96.1951741809313,2.00631505728795,0,97765.2421875
2020-01-03 22:00:00,-2.28000488281197,0,259.630004882812,96.2507353990793,2.0776187739923,0,97764.5625
2020-01-03 23:00:00,-2.32001342773395,0,259.630004882812,96.3210293815092,2.15522630177624,0,97763.8828125
2020-01-04 00:00:00,-2.35999145507799,0,282.480010986328,96.3785058249168,2.24035712390973,0.001353600025177,97763.1015625
2020-01-04 01:00:00,-2.53000488281197,0,282.480010986328,94.8656075850977,2.80577970189145,0,97799.6796875
2020-01-04 02:00:00,-2.69998779296895,0,282.480010986328,93.3011489966198,3.37520359244688,0,97836.2578125
2020-01-04 03:00:00,-2.85999145507799,0,274.649993896484,91.6127708761642,3.94689759251765,0,97872.7421875
2020-01-04 04:00:00,-3.229986572266,0,274.649993896484,91.0154262916787,4.02882109500885,0,97969.796875
2020-01-04 05:00:00,-3.590002441406,0,274.649993896484,90.2294574356911,4.26018777939367,0,98066.7578125
2020-01-04 06:00:00,-3.94998779296895,0,238,89.3367773562943,4.61859288792144,0,98164.359375
2020-01-04 07:00:00,-4.25998535156197,0,238,88.8186425979921,4.84005161644076,0,98140.6015625
2020-01-04 08:00:00,-4.57001342773395,43.8160018920898,238,88.2190082446252,5.06424713206847,0,98117.28125
2020-01-04 09:00:00,-4.88001098632799,166.511993408203,232.619995117188,87.5581285160301,5.28337016653384,0,98093.421875
2020-01-04 10:00:00,-4.00998535156197,253.360000610352,232.619995117188,83.9259368226814,5.25380818986672,0,98142.2578125
2020-01-04 11:00:00,-3.13001098632799,323.566009521484,232.619995117188,80.3746361315708,5.23279092035545,0,98190.359375
2020-01-04 12:00:00,-2.25998535156197,327.337005615234,268.510009765625,77.0242336684481,5.22869957567852,0,98238.8984375
2020-01-04 13:00:00,-1.88001098632799,298.795989990234,268.510009765625,75.1553665710153,5.33022515406467,0,98277.28125
2020-01-04 14:00:00,-1.500006103516,249.54899597168,268.510009765625,73.3398105813553,5.43180459688505,0,98315.1171875
2020-01-04 15:00:00,-1.10999145507799,164.304000854492,226.720001220703,71.5158990183252,5.53343471020974,0,98353.6015625
2020-01-04 16:00:00,-1.82001342773395,58.7999992370605,226.710006713867,75.6385099216183,4.80916836928872,0,98372.3984375
2020-01-04 17:00:00,-2.51999511718799,0,226.710006713867,79.9661714938073,4.08949881465179,0,98391.84375
2020-01-04 18:00:00,-3.229986572266,0,201.899993896484,84.6420031613169,3.38564614139891,0,98411.1796875
2020-01-04 19:00:00,-3.579992675781,0,201.899993896484,86.010855087817,2.81460485456264,0,98368.421875
2020-01-04 20:00:00,-3.92999877929697,0,201.899993896484,87.4068292320144,2.31698074686055,0,98325.4609375
2020-01-04 21:00:00,-4.28000488281197,0,219,88.8238257885843,1.9731194166383,0,98282.6015625
2020-01-04 22:00:00,-4.29999389648395,0,219,89.508611015458,1.88533815703788,0,98325.0234375
2020-01-04 23:00:00,-4.32001342773395,0,219,90.1953387850173,2.00471946021253,0,98366.796875
2020-01-05 00:00:00,-4.329992675781,0,244.059997558594,90.8303556075016,2.32105571317883,0,98409.21875
2020-01-05 01:00:00,-4.350012207031,0,244.059997558594,91.5995071247228,2.86700188729591,0,98344.15625
2020-01-05 02:00:00,-4.35999145507799,0,244.059997558594,92.3242604081157,3.51199373506846,0,98278.5625
2020-01-05 03:00:00,-4.37000122070299,0,265.350006103516,93.0386680004544,4.22095939685059,0,98212.9609375
2020-01-05 04:00:00,-4.090002441406,0,265.350006103516,91.6650927862811,4.77302836977185,0,98126.9609375
2020-01-05 05:00:00,-3.81000366210895,0,265.350006103516,90.3290954221073,5.33585974203844,0,98041.5
2020-01-05 06:00:00,-3.53000488281197,0,269.760009765625,89.0155343228766,5.88925303875456,0,97956.0390625
2020-01-05 07:00:00,-3.03000488281197,0,269.760009765625,86.2721276777569,6.23009634546572,0,97849.3203125
2020-01-05 08:00:00,-2.53000488281197,37.9519996643066,269.760009765625,83.6149850334057,6.68366685381472,0,97741.859375
2020-01-05 09:00:00,-2.01999511718799,63.6800003051758,292.820007324219,80.9915201386683,7.21110268582383,0,97635.140625
2020-01-05 10:00:00,-1.38999023437498,96.8960037231445,292.829986572266,81.496012399841,6.71743993050138,0,97595.796875
2020-01-05 11:00:00,-0.750006103516,123.800003051758,292.829986572266,81.7331612349718,6.83421549990751,0,97556.4609375
2020-01-05 12:00:00,-0.109991455077989,237.091995239258,278.709991455078,81.8010214373865,7.51998014446184,0,97516.921875
2020-01-05 13:00:00,0.719995117188034,216.645004272461,278.709991455078,80.1264198975591,7.69640188511832,0,97572.65625
2020-01-05 14:00:00,1.55001220703105,181.268997192383,278.709991455078,78.4094405640426,8.34856244622899,0,97628.3984375
2020-01-05 15:00:00,2.37999877929701,163.951995849609,234.199996948242,76.6547554641866,9.37772867130906,0,97683.5
2020-01-05 16:00:00,1.70000610351605,59.9039993286133,234.199996948242,78.4953958660598,8.95201108831583,0,97790.3984375
2020-01-05 17:00:00,1.020013427734,0,234.199996948242,80.3454621111126,8.53731207476283,0,97897.203125
2020-01-05 18:00:00,0.350000000000023,0,208.110000610352,82.1431212409285,8.11778890540304,0,98003.359375
2020-01-05 19:00:00,-0.280004882811966,0,208.110000610352,83.2249300024326,7.94297784983412,0,98010.9765625
2020-01-05 20:00:00,-0.910009765624977,0,208.110000610352,84.2418114079502,7.7806424878347,0,98019.140625
2020-01-05 21:00:00,-1.53000488281197,0,198.080001831055,85.1342347538818,7.62829577848117,0,98026.4609375
2020-01-05 22:00:00,-1.91000976562498,0,198.080001831055,85.078578661643,7.10774946421045,0,98136.203125
2020-01-05 23:00:00,-2.28000488281197,0,198.080001831055,84.892792891595,6.59407322733723,0,98246.4765625
2020-01-06 00:00:00,-2.64999999999998,0,191.5,84.631902786115,6.08047696129721,0,98356.65625
2020-01-06 01:00:00,-3.13999023437498,0,191.5,85.8814439674299,5.33802386650004,0,98322.9375
2020-01-06 02:00:00,-3.63001098632799,0,191.5,87.1351901486687,4.62247789952229,0,98289.7578125
2020-01-06 03:00:00,-4.12000122070299,0,189.089996337891,88.3735973354265,3.96376088902396,0,98256.578125
2020-01-06 04:00:00,-4.29999389648395,0,189.089996337891,88.0801081125749,3.88623222254371,0,98379.578125
2020-01-06 05:00:00,-4.489996337891,0,189.089996337891,87.8082441998157,3.89683197746603,0,98502.578125
2020-01-06 06:00:00,-4.66998901367197,0,196.770004272461,87.4635648016567,3.97553771689737,0,98625.578125
2020-01-06 07:00:00,-4.479986572266,0,196.770004272461,86.6587535068393,3.87408061091067,0,98527.9375
2020-01-06 08:00:00,-4.29999389648395,49.0559997558594,196.770004272461,85.9147363723156,3.78216862706362,0,98430.84375
2020-01-06 09:00:00,-4.10999145507799,188.992004394531,207.330001831055,85.1285183405737,3.68089662529995,0,98333.203125
2020-01-06 10:00:00,-2.500006103516,287.600006103516,207.330001831055,76.3372165023321,3.84213479048171,0,98420.7421875
2020-01-06 11:00:00,-0.889990234374977,367.570007324219,207.330001831055,68.560701669988,4.03120323649644,0,98508.8203125
2020-01-06 12:00:00,0.730004882812011,393.903015136719,221.210006713867,61.6231650115747,4.24746975235163,0,98596.796875
2020-01-06 13:00:00,1.11998901367201,360.292999267578,221.210006713867,61.4173031514215,4.24529142855405,0,98562.5234375
2020-01-06 14:00:00,1.520013427734,302.013000488281,221.210006713867,61.1358659446777,4.25174073251363,0,98528.78125
2020-01-06 15:00:00,1.920007324219,183.231994628906,223.300003051758,60.832042705263,4.24982364333518,0,98494.5
2020-01-06 16:00:00,0.869989013672011,68.3199996948242,223.300003051758,66.5416584936374,3.99205456847199,0,98527.3828125
2020-01-06 17:00:00,-0.169989013671966,0,223.289993286133,72.7665983121959,3.74977318894168,0,98559.5234375
2020-01-06 18:00:00,-1.22000732421895,0,243.580001831055,79.6751702072865,3.49566865729727,0,98592.1015625
2020-01-06 19:00:00,-1.229986572266,0,243.580001831055,78.6480437899637,3.54203332485546,0,98577.78125
2020-01-06 20:00:00,-1.250006103516,0,243.580001831055,77.666153287852,3.59546948671344,0,98564
2020-01-06 21:00:00,-1.25998535156197,0,257.75,76.6278095953246,3.67043598373641,0,98550.3203125
2020-01-06 22:00:00,-1.26999511718799,0,257.75,76.5711510941341,3.9397461504416,0,98477.4765625
2020-01-06 23:00:00,-1.28000488281197,0,257.75,76.523017255179,4.2152699002411,0,98404.7421875
2020-01-07 00:00:00,-1.29001464843799,0,281.579986572266,76.4606358088403,4.49802174188745,0,98331.8984375
2020-01-07 01:00:00,-1.22000732421895,0,281.579986572266,75.6111281423151,4.59801044932751,0,98285.9375
